"","C03_C","C03_R","C03_S","A33_C","A33_R","A33_S"
"GOMF_HYALURONONGLUCOSAMINIDASE_ACTIVITY",0.167825093536684,0.0350671075797786,-0.504545764780781,0.151750426427233,0.465001551989717,0.489127877889101
"GOMF_INORGANIC_DIPHOSPHATE_PHOSPHATASE_ACTIVITY",0.226194258487381,-0.01694510040947,-0.244408956149806,-0.0863229828249356,-0.300568574914442,-0.146937446528712
"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_5_PHOSPHATASE_ACTIVITY",-0.371379152907938,0.255068726007579,0.280352742077912,0.0441261414453578,0.434085270625113,-0.376789551139978
"GOMF_INOSITOL_POLYPHOSPHATE_5_PHOSPHATASE_ACTIVITY",-0.631566644878463,0.0339067785950815,-0.0695223032422129,0.0956714454012221,0.0420213667967295,-0.180951557040012
"GOMF_ISOCITRATE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY",-0.390085108913508,0.525293624002983,-0.0901144152161277,0.343100813519501,0.132130057807116,-0.271007659156663
"GOMF_LACTATE_DEHYDROGENASE_ACTIVITY",0.0142569083794288,-0.315279229871634,-0.443014427589129,0.0178247935143125,-0.53610373390588,0.476748560908926
"GOMF_LEUKOTRIENE_C4_SYNTHASE_ACTIVITY",0.467230431803196,-0.537526097502029,-0.46521737963418,0.324384459494703,-0.457510723190246,0.0833237655735314
"GOMF_LIPOPROTEIN_LIPASE_ACTIVITY",-0.270912397745052,0.558131284048524,0.481031975408165,0.0174647314162353,0.161403787087742,0.320318787352071
"GOMF_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY",-0.0338296024792322,0.294637352105548,0.285942751703518,-0.681708100296093,-0.456324790191681,-0.309485008230436
"GOMF_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY_ACTING_ON_ACETYL_PHOSPHATE_AS_DONOR",0.480191219974747,-0.359221997211376,-0.528574558674358,0.203168709469813,0.0511416553973524,0.568620055140212
"GOMF_MONOOXYGENASE_ACTIVITY",0.0441277574247381,-0.241000262487638,0.0463342689216087,-0.362288867130418,-0.411140471936372,-0.180876329190628
"GOMF_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY",0.29587067148192,-0.150740515765232,-0.433934336225183,-0.526876250551565,-0.576629174649758,0.39592463791241
"GOMF_NUCLEASE_ACTIVITY",-0.288443210424148,0.194134529191759,-0.263099652439873,0.364397964266838,0.329284765241491,0.233644707624558
"GOMF_ENDONUCLEASE_ACTIVITY",-0.325105109405138,0.187592481373929,-0.293156057857162,0.360865920509951,0.299524842957882,0.214680124470182
"GOMF_DNA_ENDONUCLEASE_ACTIVITY",-0.3819490308154,0.00286033096960783,-0.328913862015071,0.414810992812391,0.427410667085332,0.226578385056605
"GOMF_RNA_ENDONUCLEASE_ACTIVITY",-0.378047086124549,0.146370408291487,-0.322265717384831,0.38193287298628,0.266068134922841,0.223790762070865
"GOMF_RNA_DNA_HYBRID_RIBONUCLEASE_ACTIVITY",-0.126407564273414,-0.328570112923663,-0.745743106730975,0.58517133494401,0.616528644193442,0.580594965561652
"GOMF_RIBONUCLEASE_P_ACTIVITY",-0.314390393972414,0.461537534659236,-0.0797031166805114,0.128108489352515,-0.0512858273716283,-0.0396409793996509
"GOMF_EXONUCLEASE_ACTIVITY",-0.272115340390778,0.229870237466822,-0.290588505700292,0.434334189775996,0.427163276632483,0.282241665234025
"GOMF_PHOSPHODIESTERASE_I_ACTIVITY",-0.183042002398248,-0.223652977592435,-0.403379899019992,-0.263558983333855,-0.0779147048408109,0.288048734679849
"GOMF_DNA_EXONUCLEASE_ACTIVITY",-0.179720315684778,-0.145336358626747,-0.576077197390951,0.408564962541843,0.395583488667793,0.425899700812017
"GOMF_EXORIBONUCLEASE_ACTIVITY",-0.319108542114097,0.303489138564612,-0.226349190520408,0.478216012002767,0.515272620803219,0.264312875534765
"GOMF_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY",0.04640052462435,0.46371393678892,0.0430227771475136,0.55453099623595,0.48099067099547,0.0558020808809411
"GOMF_DEOXYRIBONUCLEASE_ACTIVITY",-0.319734092187233,0.0335809013888195,-0.345611029439388,0.339223685326917,0.3818497094284,0.245233536426419
"GOMF_RIBONUCLEASE_ACTIVITY",-0.301121190134558,0.21287862627496,-0.255551069155037,0.41698242427744,0.342177812428468,0.230996816904733
"GOMF_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY",-0.514986990668205,0.447781212294241,-0.109233637440821,0.272239343310999,0.11987684806219,-0.129459923036547
"GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY",-0.418017714335721,-0.176636198410758,-0.357427333756055,-0.450426348189695,-0.286733527384126,-0.290361414991732
"GOMF_DINUCLEOTIDE_PHOSPHATASE_ACTIVITY",-0.243439401832823,0.415498725774685,-0.489483171562204,-0.0936705765751111,-0.137527125628492,-0.519662006387616
"GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS",-0.199303357532308,0.00875250446216067,-0.188207447442146,-0.0178278032861734,-0.149474601856275,-0.262835596777153
"GOMF_ALPHA_AMYLASE_ACTIVITY",0.547616339103325,0.0368217739434069,0.45151734103497,0.306480314060559,-0.661980152295093,-0.379997965205476
"GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY",-0.408618673401759,-0.182837261277062,-0.555316236503047,0.0103083898450406,0.203445876642844,-0.299124565518531
"GOMF_BETA_GALACTOSIDASE_ACTIVITY",-0.552284132453355,-0.59275710410949,-0.462264195980388,0.0994951006319469,0.43911700649013,0.136714670928707
"GOMF_CHITINASE_ACTIVITY",-0.291133705662751,0.255601205717957,0.0256374147844496,-0.207953606282147,-0.660505901986188,-0.16777083959256
"GOMF_MANNOSYL_OLIGOSACCHARIDE_1_2_ALPHA_MANNOSIDASE_ACTIVITY",-0.517096169040548,0.430420760292264,-0.0742927299875249,0.247321036707727,-0.330715908931873,-0.510833960601297
"GOMF_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY",-0.742516538693623,-0.407598087061654,-0.820524994913115,0.670518164722174,0.475438069447333,-0.0760360849214836
"GOMF_DOLICHYL_DIPHOSPHOOLIGOSACCHARIDE_PROTEIN_GLYCOTRANSFERASE_ACTIVITY",-0.738078418985658,-0.458295090294657,-0.820497168244361,0.639981701625614,0.539600047110925,-0.0760335062909921
"GOMF_PEPTIDE_ALPHA_N_ACETYLTRANSFERASE_ACTIVITY",-0.354569375883059,0.277181149107449,-0.0440956572209349,0.186957665809649,0.101836938149819,0.00885500850343354
"GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY",-0.126983412820468,-0.582358098724767,-0.568392089600415,-0.0398947387622654,-0.227252398398922,0.117384209251341
"GOMF_PHOSPHOLIPASE_ACTIVITY",-0.206801031922531,-0.120368913487895,-0.156351842072722,-0.25921015891865,-0.186015713763324,-0.145758568956274
"GOMF_LYSOPHOSPHOLIPASE_ACTIVITY",-0.363447633387789,0.0518050241881506,0.0256546475576359,-0.317500302039162,-0.109928750003564,-0.161340171818674
"GOMF_PHOSPHOLIPASE_A2_ACTIVITY",-0.165604229544705,-0.308412119756421,-0.260581643497043,-0.291699677245124,-0.283146398579538,-0.183087243811904
"GOMF_PHOSPHOLIPASE_C_ACTIVITY",0.0146348984719922,-0.0864798683069302,-0.173115077803033,-0.121784201905076,0.115089205123936,-0.240368640361568
"GOMF_PHOSPHOLIPASE_D_ACTIVITY",-0.200687516154752,-0.189065734970116,-0.229841160609435,-0.567981323802683,-0.556504049394762,-0.323422182937434
"GOMF_1_4_ALPHA_OLIGOGLUCAN_PHOSPHORYLASE_ACTIVITY",-0.338328587414328,-0.691303648003256,-0.836090071247589,0.669237782687141,0.0872248787601438,0.00588840310046307
"GOMF_POLYNUCLEOTIDE_ADENYLYLTRANSFERASE_ACTIVITY",-0.31011612373262,0.0915066509345281,-0.187398200682588,0.433560454423695,0.113062290682932,-0.0805589646733002
"GOMF_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",-0.385160289087732,-0.293935169473099,-0.0360085289388921,-0.460383282456584,-0.615553731087675,-0.0767331745790113
"GOMF_PROCOLLAGEN_PROLINE_4_DIOXYGENASE_ACTIVITY",-0.405075785043067,-0.0900813395133234,-0.248663577324492,-0.203407829228166,-0.343955113430359,-0.603143814148675
"GOMF_PRENYLTRANSFERASE_ACTIVITY",-0.265365398275987,0.508601877082737,-0.363506261877827,0.536332133067123,0.466252155700931,0.0212857147869681
"GOMF_PROTEIN_GERANYLGERANYLTRANSFERASE_ACTIVITY",-0.360549839137564,0.642138549241751,-0.0709602261455619,0.625853224540348,0.51906701879958,0.276193319391709
"GOMF_PROTEIN_KINASE_ACTIVITY",-0.120976708301445,0.144614226245771,-0.0426929421489825,0.0596276608586132,0.132325734705084,0.0390963699197842
"GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",-0.0910937723528747,0.254029057976634,0.0250613261847467,0.0612020116967792,0.180687893425131,0.039864927057989
"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.178835039783995,-0.260648801644555,-0.235503142839216,0.260630049616387,0.124826771841595,0.066206410043152
"GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY",0.0194805839353481,0.503293755582868,0.262671110142383,-0.242483740200702,0.540259123592266,-0.356210329949155
"GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",-0.0770415756193448,0.276658017070258,-0.112403303133367,-0.182080006653138,-0.245142798276125,0.0681800705591089
"GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY",-0.0113559372560751,0.209880242063163,-0.0756007605337755,0.00727366764368242,0.00127333088849974,0.103945719407988
"GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",-0.0844728255261615,0.0930145556116947,-0.398160983289201,0.360640199139124,0.531840926960974,0.265382580860447
"GOMF_PROTEIN_KINASE_C_ACTIVITY",0.306599671852949,0.322890969230094,0.102961888813965,-0.00920162258878038,0.153599076195606,-0.129629569676727
"GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY",0.181837458842639,0.614859788603293,0.182213888799944,-0.124754089831711,0.534892023027765,-0.203029997808926
"GOMF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",-0.236878900938717,-0.150887609010476,-0.559824043860383,-0.0652338733708282,-0.640937888474066,-0.020597835778192
"GOMF_JUN_KINASE_KINASE_KINASE_ACTIVITY",0.151602689626303,0.577385060604673,0.350357990115021,-0.66065799361619,-0.501228966471132,-0.395433471060498
"GOMF_MAP_KINASE_ACTIVITY",-0.274491643127094,0.591650649586019,0.51499360404195,-0.208882328703907,-0.0514373616859782,-0.260736343193347
"GOMF_MAP_KINASE_KINASE_ACTIVITY",-0.151910632802792,0.21162936383044,0.123131041486051,-0.288161907590943,-0.167099074858312,-0.148492409545645
"GOMF_MAP_KINASE_KINASE_KINASE_ACTIVITY",-0.0794978371291762,0.36895789944925,0.0942108613929236,-0.483249014696402,-0.0165538586060436,-0.250262800117642
"GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY",-0.737685956355483,0.371096704005893,-0.327985131120422,-0.356813668530303,0.452915731716359,0.316480786202177
"GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY",-0.209267984532475,0.140608165579486,-0.024139854716151,-0.00399817560562646,0.18774328695072,0.200542705559755
"GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY",-0.193883531008326,-0.148646393111583,-0.162829349446963,-0.00576422935532597,-0.0384109082409718,0.082311990921834
"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",-0.177810222894097,-0.445684691048013,-0.306857213828471,0.0206905892183902,-0.127126641069527,0.290572380863037
"GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",-0.129502619952503,0.0893079766811256,0.0240236862081955,-0.0240702619633207,-0.00478252517154368,-0.252200804805379
"GOMF_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY",-0.194020844953386,-0.457027731803133,-0.528435131444269,-0.215116885474419,0.452885009495036,0.245653921650662
"GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",-0.00397466851518552,0.213582587958217,-0.0198364308969493,-0.0932738868487861,-0.127333424817574,-0.0223568074374866
"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",0.226568852081726,0.248357859891424,0.0362581110672238,-0.0756609506662015,-0.140406388737548,-0.184730732833685
"GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",0.120316608097045,0.699088609872067,0.527092294684534,-0.390890761217786,-0.0120656518204599,-0.510395116160635
"GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",0.044891304054389,0.201931054976446,0.107526378183037,-0.279694702803908,-0.286704546491279,0.094680518528802
"GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",-0.388001633523781,0.531992620204393,0.332098697083805,0.348171244945376,-0.0716827485532771,0.0569057235874116
"GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY",-0.125778307210066,0.447206340928581,-0.556911991065048,-0.0278856739501065,0.0655565353048791,-0.344439688443987
"GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_KINASE_ACTIVITY",-0.0210293490990295,-0.298417899978497,-0.459896512066198,-0.309160064833563,-0.0489461294206767,0.14501507764646
"GOMF_PYRUVATE_DEHYDROGENASE_LIPOAMIDE_PHOSPHATASE_ACTIVITY",-0.093692104294212,0.529041585801962,0.0400024959802892,-0.472856942198766,-0.423997380188423,-0.674818432513479
"GOMF_NAD_RETINOL_DEHYDROGENASE_ACTIVITY",0.0980787087070231,-0.227098916845448,-0.170299665223824,-0.271633910272164,-0.0673849819845821,0.0144517810162008
"GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY",-0.589290558871833,-0.180183774985129,-0.715058059392412,-0.175941312532827,0.271905993827646,-0.145927714865232
"GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY",-0.403162708492984,0.0770014489457905,0.0092082768917163,-0.186118582071826,-0.290016917302004,-0.320991620907759
"GOMF_STEROL_ESTERASE_ACTIVITY",-0.0766662712666401,-0.589057608131347,-0.622194654509587,-0.108268007282429,-0.516333273082895,-0.0678432926392463
"GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY",-0.0101739749719738,-0.456070936818519,-0.43826205412045,-0.142684024940402,-0.525345757423976,-0.509929472283141
"GOMF_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY",0.248405451375111,-0.42912555569319,-0.477300844505286,-0.306615432173451,-0.449293645355901,-0.2641726544216
"GOMF_TRIGLYCERIDE_LIPASE_ACTIVITY",0.306107208314175,0.0672874064547817,0.145669327176316,-0.212868282942532,-0.279706354895197,-0.112629084456003
"GOMF_ENZYME_INHIBITOR_ACTIVITY",0.00491683095291082,-0.146263571214333,-0.205495815372192,-0.138603375051287,-0.260905329362056,-0.199420991303455
"GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY",-0.0565562978882183,-0.505228891672615,-0.17546966355111,-0.345540798350018,-0.0351188003458819,-0.241857083292666
"GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",0.155677998473636,-0.210527914243869,-0.467143923544101,0.0622879788954221,-0.374164328185253,-0.0294855110731104
"GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY",-0.0836375871860592,0.502822465136503,0.507163005521605,-0.671896052419431,-0.447289267912389,-0.328668290766169
"GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY",-0.140703260048161,-0.0537670884358297,-0.375607740844542,-0.313383629144616,-0.27547115936688,-0.268041942003954
"GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",-0.0347990174476718,-0.290115872662669,-0.12110171937603,-0.36867502985276,-0.411992304949117,-0.23810809649185
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",-0.0345811560746689,-0.11837267749723,-0.0185246168643284,-0.176452733016486,-0.349886983044023,-0.427929393827514
"GOMF_COMPLEMENT_RECEPTOR_ACTIVITY",0.0158146571080257,0.506844377401234,0.455323461929733,-0.301976914552909,-0.568563452322309,-0.64913199182171
"GOMF_NUCLEAR_RECEPTOR_ACTIVITY",0.0914388789688578,-0.184813759115927,-0.359329322125775,0.0552755030290349,-0.339496881811364,-0.247668710471533
"GOMF_CYTOKINE_RECEPTOR_ACTIVITY",0.105633665443132,-0.185216216631374,-0.0683255842292609,-0.326010281166262,-0.282320233955959,-0.27224042830056
"GOMF_INTERFERON_RECEPTOR_ACTIVITY",0.26261707339948,0.201783763755607,-0.808614298208826,-0.245666279904788,0.100361000515152,-0.59893678276291
"GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY",0.48070524505883,-0.502328949566926,-0.29086632740019,-0.501862975654358,-0.35547656683886,-0.556510150810021
"GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",0.271753302183394,-0.0503633460015359,0.26694004118597,-0.269579259480403,-0.248230198544531,-0.0607918512709907
"GOMF_EXTRACELLULARLY_ATP_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY",0.250244089294298,-0.361032801010373,0.354760178311388,-0.631066684647664,-0.551325839011315,-0.530592237974778
"GOMF_ADRENERGIC_RECEPTOR_ACTIVITY",0.553315496781284,-0.40735746611608,0.423306717703554,-0.659273386065684,-0.498493106838605,-0.50228344584672
"GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY",0.635014510071559,-0.415840700391996,0.00990031048406262,-0.698435919762941,-0.365272135803535,-0.447613698717112
"GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",0.579674974337213,0.5135011498411,0.601830838688107,-0.704465913663207,-0.571432192242274,-0.476924574131731
"GOMF_ICOSANOID_RECEPTOR_ACTIVITY",0.06150371228309,-0.136820134221243,0.0472651821731399,-0.436305892263331,-0.449133034581521,0.110624403642521
"GOMF_PROSTANOID_RECEPTOR_ACTIVITY",0.183267102766257,-0.0743195227241987,0.0826367373586529,-0.407302465218664,-0.804282248076525,-0.0162805684631148
"GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY",-0.230936357632925,-0.307166431509005,-0.187492975838441,-0.639283799873865,-0.76936035211771,-0.174042798521465
"GOMF_HISTAMINE_RECEPTOR_ACTIVITY",0.230334886062878,-0.231188434286168,0.262439480707553,-0.472808427306813,-0.583545543027359,-0.208100987481442
"GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY",0.28263256403427,0.452853725353141,0.513250719012825,-0.601048386768471,-0.517808160763301,0.211651356913428
"GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY",0.140554899682149,0.333752731369497,0.573325296546507,-0.641337146861472,-0.590544478678209,-0.00996122097279112
"GOMF_MELANOCORTIN_RECEPTOR_ACTIVITY",0.0381089480402786,0.521079469726244,0.810160065111238,-0.93959060838491,-0.780738590436219,-0.135716223548467
"GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY",0.115628459096489,0.61654453890688,0.71637887302454,-0.194054653373306,-0.237697968596607,-0.740110202044648
"GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY",0.0659252955563943,-0.031872899268032,0.468090654223827,-0.520048578550343,-0.667449537861624,0.293103010015444
"GOMF_OLFACTORY_RECEPTOR_ACTIVITY",0.40474850028825,-0.0416451153572777,0.427725846032145,-0.0144177764850732,-0.229497522788592,0.0654830779152414
"GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY",-0.243593446665632,-0.0071907364264524,0.483873418336623,-0.610781561332616,-0.622497490540034,-0.0757182077116902
"GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_ACTIVITY",0.455056606997369,0.289923616810639,0.336064368755253,-0.621531531236568,-0.533366844744741,-0.083700211759665
"GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY",0.569501370218777,-0.243630937837337,-0.165258589537695,-0.311757191441064,-0.517613222563918,-0.019024688008601
"GOMF_VASOPRESSIN_RECEPTOR_ACTIVITY",-0.11163769958131,0.196591815891157,0.272589624496957,0.284563223557899,-0.00741967275248182,-0.323796705722378
"GOMF_EPHRIN_RECEPTOR_ACTIVITY",-0.0670306585055749,0.0407419786784282,-0.0660200917888112,-0.213767253991753,-0.214191046595732,0.404376730200327
"GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY",0.199771768938804,0.422334040549121,0.205916497722183,-0.0644021994790271,0.112500399768497,0.0397455723811242
"GOMF_TRANSMEMBRANE_EPHRIN_RECEPTOR_ACTIVITY",0.00893621911968684,0.131381843318287,0.0711574598817438,-0.381205866137285,-0.10125355595835,0.424155536593041
"GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_ACTIVITY",-0.674477105949499,-0.812606337134821,-0.700157722045572,0.716828089020641,0.347949944043069,0.672768791173918
"GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_ACTIVITY",-0.0308521105649908,-0.452865073220857,-0.119409180614938,0.308606394997922,-0.594254558393296,-0.0891808634540868
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY",0.000899230568278175,-0.586315991127306,-0.475799367995945,0.4432096340247,0.378300396842725,0.178935848068684
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I",0.211853312435765,-0.522833889560488,-0.705095465534744,0.438496068918763,0.47047673890813,0.408509652448456
"GOMF_NEUROTROPHIN_RECEPTOR_ACTIVITY",0.113211717566117,0.101041687877143,-0.412108869025004,-0.605157092679061,-0.651222219950736,0.248107033371425
"GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_ACTIVITY",-0.394651981255122,-0.671828939514383,-0.39573592034654,0.20852582656789,-0.137991441195772,0.199316489903757
"GOMF_DEATH_RECEPTOR_ACTIVITY",-0.507394204199474,-0.63676022474675,-0.381910994665082,0.362285781057545,-0.0439657976378258,0.173186673261406
"GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",0.316988280070864,0.168809191689885,0.174620907048474,-0.113829477813371,-0.236591714533876,-0.266942387996128
"GOMF_SCAVENGER_RECEPTOR_ACTIVITY",-0.150033363730251,-0.1797326325779,0.0373488246286727,0.0233018549998421,-0.127026212466309,-0.221505610754444
"GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING",-0.231256448476095,0.410843311373934,-0.579394171040607,0.562200448697431,0.549677685110048,-0.442295900665247
"GOMF_SIGNAL_SEQUENCE_BINDING",0.164041825920374,0.400082061062057,0.0812867475101652,0.2036294794706,0.0949554408020798,-0.132829607827118
"GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY",-0.216004970569059,0.338064622546581,-0.301674477793181,0.51484982490802,0.606668494241088,0.516550264346844
"GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY",0.104134759381918,0.488060096194938,0.514630737411602,-0.424328126667673,-0.100246114121009,-0.124380544732563
"GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY",0.294666932244728,0.575629353336459,0.228543751583964,-0.0615447799119247,0.344404184094209,0.0156588449677224
"GOMF_PROTEIN_KINASE_C_BINDING",-0.0208707791858516,0.0341809825069915,-0.266831839394943,0.241845337027525,0.0718107313413664,-0.0164572584466131
"GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",-0.135517068091177,0.292625578110751,0.0377705246990927,-0.118670641600367,0.071296906558459,-0.0507684959454249
"GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY",0.0868202383565487,0.437669655038203,-0.0999887296074861,0.161877972156447,0.105435717028633,0.135680376685572
"GOMF_GTPASE_INHIBITOR_ACTIVITY",-0.264168223924015,-0.141104175663081,-0.128712918962122,-0.15731702244989,0.0581034876966069,0.109849961296849
"GOMF_GTPASE_ACTIVATOR_ACTIVITY",-0.102578179068733,0.260137268213121,0.0473854972016375,-0.138269760732185,0.0259675853258952,0.0498661975072391
"GOMF_SIGNALING_RECEPTOR_BINDING",0.0637169216672078,-0.0906234237841935,-0.0744448080195503,-0.252843569206151,-0.207425561219197,-0.0500673354348731
"GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",0.390731016035987,0.00956186162074948,0.0678678153737321,-0.373759476959932,-0.00136212159770838,0.0338275095991103
"GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",0.462770786704209,0.174940058273865,0.73659345645137,-0.66891308325736,0.0505355551019799,0.083559279551635
"GOMF_FRIZZLED_BINDING",-0.247917089598839,-0.343452415486304,-0.263747569013502,-0.217950370785054,-0.0118572166900529,0.160590621500869
"GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",0.582887758896611,-0.0110716924198868,0.197655717158285,-0.484887408010716,-0.0394293439339968,0.271273148460969
"GOMF_NOTCH_BINDING",0.234916600142223,0.3865409981976,0.0802851579871383,0.0927881446376842,0.13814090600222,-0.0300786426006677
"GOMF_PATCHED_BINDING",0.143317763576345,-0.437808112036611,-0.323539197142723,-0.401988394528918,-0.429200007102416,0.456295333318898
"GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",-0.476791743233172,-0.55469262421878,-0.624120198381193,-0.136178984967678,0.119681990637695,0.00485467146453003
"GOMF_DEATH_RECEPTOR_BINDING",-0.249149146344483,0.17744560660078,-0.191600262866402,-0.063299093270864,-0.0260026301010255,0.0730724279229252
"GOMF_CYTOKINE_ACTIVITY",0.21012796605281,-0.324131432692922,-0.0674973585267318,-0.249747963427819,-0.29790832990995,-0.0315654989594199
"GOMF_CYTOKINE_RECEPTOR_BINDING",-0.045327170949271,-0.155709524456019,-0.100471990836162,0.0100728680913926,-0.137139836777965,-0.0949106230245097
"GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING",-0.0295328084132413,-0.111663375648206,-0.503110744370006,0.0817704909965111,-0.202852536554122,-0.223065842735687
"GOMF_GROWTH_HORMONE_RECEPTOR_BINDING",0.197576156975958,0.684671432859392,0.512191813341308,-0.309119329470215,-0.298870306793286,-0.478644369355889
"GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING",0.15956725225534,-0.566349851962897,0.619177376432888,-0.171774151356694,-0.368515168071077,0.467140193701772
"GOMF_INTERLEUKIN_2_RECEPTOR_BINDING",-0.477442048507671,-0.291320418235176,-0.156992359781789,-0.058227075420425,0.256990788773351,0.641908571806088
"GOMF_INTERLEUKIN_6_RECEPTOR_BINDING",-0.100097526364749,-0.656006904024541,-0.550821285390264,0.01345967072177,0.00989217701344894,-0.107237566215395
"GOMF_INTERLEUKIN_12_RECEPTOR_BINDING",0.327839386848383,0.597467545087718,-0.194403451110091,-0.361102128975998,0.421427389058068,0.265166456197228
"GOMF_INTERLEUKIN_1_RECEPTOR_BINDING",-0.154618923980412,-0.332869906915657,-0.572409167708581,0.058570057015881,0.140911804210077,-0.0948584500286342
