"","C03-C","C03-R","C03-S","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"GOMF_CYTOKINE_ACTIVITY",0.21012796605281,-0.324131432692922,-0.0674973585267318,0.298344817331935,0.352063622909377,0.320099597386498,-0.249747963427819,-0.29790832990995,-0.0315654989594199
"GOMF_CYTOKINE_RECEPTOR_BINDING",-0.045327170949271,-0.155709524456019,-0.100471990836162,0.152479886033513,0.214723353486794,0.213265908909392,0.0100728680913926,-0.137139836777965,-0.0949106230245097
"GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING",-0.0295328084132413,-0.111663375648206,-0.503110744370006,0.0912012242591486,0.329878052093066,0.319176955012176,0.0817704909965111,-0.202852536554122,-0.223065842735687
"GOMF_GROWTH_HORMONE_RECEPTOR_BINDING",0.197576156975958,0.684671432859392,0.512191813341308,-0.0494936558264389,-0.493269729887496,0.125728306009124,-0.309119329470215,-0.298870306793286,-0.478644369355889
"GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING",0.15956725225534,-0.566349851962897,0.619177376432888,0.461930974155717,-0.160958734963684,0.675120642160187,-0.171774151356694,-0.368515168071077,0.467140193701772
"GOMF_INTERLEUKIN_2_RECEPTOR_BINDING",-0.477442048507671,-0.291320418235176,-0.156992359781789,0.167627019208468,0.553791739490481,-0.416302531624124,-0.058227075420425,0.256990788773351,0.641908571806088
"GOMF_INTERLEUKIN_6_RECEPTOR_BINDING",-0.100097526364749,-0.656006904024541,-0.550821285390264,0.511821725259168,0.134718521214181,0.454788100611522,0.01345967072177,0.00989217701344894,-0.107237566215395
"GOMF_INTERLEUKIN_12_RECEPTOR_BINDING",0.327839386848383,0.597467545087718,-0.194403451110091,0.344474608552637,-0.218475000269371,0.259605928035944,-0.361102128975998,0.421427389058068,0.265166456197228
"GOMF_INTERLEUKIN_1_RECEPTOR_BINDING",-0.154618923980412,-0.332869906915657,-0.572409167708581,0.422252811748887,0.406451494817914,0.274733325110278,0.058570057015881,0.140911804210077,-0.0948584500286342
"GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING",0.163577112477486,0.130470859852852,-0.0420192101560151,-0.244890012513934,-0.00514741792588161,-0.107280080670277,-0.220431230609865,0.0595269222466544,-0.069412873004098
"GOMF_INSULIN_RECEPTOR_BINDING",0.135981539453199,0.150911613576719,0.0756386878010331,-0.0894860540945646,-0.356700742247293,-0.00699405963089542,-0.0771198816826435,0.151727593410277,-0.253922075131434
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING",0.327350136008786,0.183287889316216,0.286900156248583,0.101007743954441,-0.113242410809233,-0.0682827392300528,-0.34571503563615,-0.0883501994305779,-0.207957182445307
"GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",-0.411351676944104,-0.253574760695879,-0.450088519298163,0.0941181709935289,0.214346499462632,0.302162778180487,0.183326957983937,0.23085699339205,-0.114254388681243
"GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING",-0.0470691063521776,-0.431216596702994,-0.413243297537049,0.479588071606964,0.259153385301626,0.177625424357621,-0.0233114905829446,-0.352069223500745,-0.0451449085540193
"GOMF_NERVE_GROWTH_FACTOR_RECEPTOR_BINDING",-0.409712081807644,-0.33016108621609,-0.131913510587584,0.597102630182391,0.569605804782859,-0.270984679193632,-0.537496336855819,-0.514416774405235,0.402770038825912
"GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",-0.150634230079757,-0.19716408207172,0.0205392932635989,0.0522199517851802,0.268228055799232,0.171200831810666,0.0232202591706248,-0.305667871744614,-0.233503648829246
"GOMF_NEUROTROPHIN_RECEPTOR_BINDING",-0.132072584024056,-0.0236471390319315,-0.0693926291675531,0.100101105101633,-0.00570240865822894,-0.178546958817669,-0.277881611204059,-0.116178607477169,0.145058354974294
"GOMF_NEUROTROPHIN_TRK_RECEPTOR_BINDING",0.0505421139832629,0.566666572802366,0.316851306237,-0.521578843455837,-0.50969773586273,-0.343833168566448,0.0303392997404228,0.433403475518342,-0.0158380248253529
"GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING",-0.232718594461538,-0.180104799424877,-0.302351868851521,-0.0495484967152833,0.316046534428338,-0.122919103456765,0.0293688979886398,0.0213980647227821,0.299319776462754
"GOMF_INTEGRIN_BINDING",-0.0860641168514255,-0.301214121427732,-0.278450737273001,0.312953634748277,0.318136310884875,0.308868731283849,-0.264385374906975,-0.303865095105199,-0.0510481563993526
"GOMF_HORMONE_ACTIVITY",0.117118479004536,-0.308797015790513,-0.0145223184473611,0.349241197648243,0.336378229433859,0.226398445693523,-0.316289969321773,-0.233186286423181,0.15851888105871
"GOMF_NEUROPEPTIDE_HORMONE_ACTIVITY",0.347189036253311,-0.335379408402192,0.0646018310176425,0.17889679808031,0.443594947221192,0.083031500576244,-0.328795034249928,-0.462575134382537,0.0154328020297884
"GOMF_STRUCTURAL_MOLECULE_ACTIVITY",0.0230546700310403,-0.243105306994244,-0.313011133676008,0.11980710546381,0.251779777587405,-0.11206080361175,0.126389797922805,-0.0487453608381112,-0.042024865967166
"GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON",0.10599003141892,0.09146370580144,0.0138294319975771,-0.0769914073556899,-0.0700778219010911,-0.124445893995351,-0.280850327402651,0.0730413592467467,0.235902022039744
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT",-0.206780727914412,-0.479092622689156,-0.363875004870856,0.434363687429197,0.425763538391234,0.484050116373607,-0.231889550559746,-0.404629867804514,-0.116717395266632
"GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS",0.302166926148533,-0.454034474828527,0.0378472324920761,0.287558523227487,0.429986194636605,0.127411019902169,-0.293169849223632,-0.440759432171962,-0.0222667584516392
"GOMF_TRANSPORTER_ACTIVITY",-0.128507194916235,0.10753300517737,0.0367948803897479,0.145590265395839,0.213255101457645,0.0382295954434416,-0.312970805009369,-0.241380836920859,-0.164367758057994
"GOMF_INTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",0.125315064573354,0.222326500403464,0.363330195166233,0.0503353211783462,0.119377351848626,-0.0159741266234588,-0.591325027969994,-0.246339198346157,-0.0472582152240138
"GOMF_INTRACELLULAR_CYCLIC_NUCLEOTIDE_ACTIVATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY",0.181309351973458,-0.178751739010352,0.382397797547422,0.351055288757304,0.169254321152676,-0.0669936054386118,-0.669564837169928,-0.14167240670728,0.190956294980705
"GOMF_INTRACELLULAR_CAMP_ACTIVATED_CATION_CHANNEL_ACTIVITY",0.240111628017235,0.0135360703838165,0.450263463083054,0.21899874046716,0.100647295660065,-0.210664987421308,-0.675043206658512,-0.149957601119828,0.231320983434236
"GOMF_INTRACELLULAR_CGMP_ACTIVATED_CATION_CHANNEL_ACTIVITY",-0.11464208755263,-0.298585212810732,0.0335780144829677,0.412721343396699,0.0557981271715846,-0.0245940389114162,-0.356612221514356,0.295850986759378,0.269821621872742
"GOMF_VOLUME_SENSITIVE_ANION_CHANNEL_ACTIVITY",0.314970104142197,0.170802288762989,-0.245780001889877,-0.657698131429238,-0.200339843826759,-0.152493913004745,0.323371578951567,-0.0325434737976744,0.112141696064321
"GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY",-0.362880968904664,0.12062410456395,0.0923313273225626,0.0969114429218655,0.0460810115303626,0.13070810213154,-0.0112818877733546,-0.139426360457866,0.0429719276901182
"GOMF_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",0.278489314802375,0.388864536606258,0.410113135086002,0.119566529549279,0.0107317163153772,-0.0240941600600011,-0.517691051107765,-0.397974339923767,-0.0198845276391842
"GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",-0.0958841047403797,0.103492327101028,0.276667902157566,0.146488818627815,0.17973109562283,-0.1500669355833,-0.335947235656219,-0.125441840684956,-0.0479040045777599
"GOMF_INHIBITORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY",0.443682568164331,0.540825506876734,0.558722777283383,0.250912316754027,-0.0248749321273943,0.0395649402863696,-0.808242100729554,-0.734602521180839,-0.21717535349856
"GOMF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY",0.338632914483555,0.0740260254625551,0.386079341420787,-0.126494934792001,0.0245276318350784,-0.0358595593828747,-0.215560608031579,-0.383081750046272,0.0672039442351609
"GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY",0.454169946500661,0.0367578177017966,0.416513277421428,0.109993078790758,-0.262612200877375,0.298962981998616,-0.236422730388689,0.128632867175501,-0.386706869776592
"GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",0.0132703194357524,0.356142258449237,0.408672417886727,-0.0503961047222997,-0.139249726031743,0.0873734309470613,-0.592065721555848,-0.318530311403091,0.214143929512953
"GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY",0.153448715997349,0.215743245183534,0.217421005984798,-0.119079152800351,0.154980233291393,-0.0372893488815564,-0.487464318788951,-0.200922661315625,-0.282701354312962
"GOMF_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY",-0.28385741768652,-0.051791400777684,-0.111089648948759,0.0605301482304711,-0.499881103510998,-0.16947106485846,0.297414289932358,-0.0807509594738004,0.226636752687991
"GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY",-0.0614092547249461,0.425389083494291,0.401849840925922,0.0231508417524284,0.149740510496948,0.0396377198209381,-0.766834262506908,-0.286021468596299,0.347602172326874
"GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY",0.355572640926558,0.30693321886848,0.400440849522087,-0.0933580499912721,-0.141104347845606,-0.0424139352605455,-0.415355428633975,-0.38427278673663,0.0449630043595613
"GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY",0.443295834792417,0.230917010297881,0.446132038418278,0.133493868337265,-0.112173984652042,0.0534582207180661,-0.477355330909988,-0.586954198816749,-0.151635225950745
"GOMF_MONOATOMIC_ANION_CHANNEL_ACTIVITY",0.0032293369432087,0.0972580322651584,0.209918353759183,0.126285165863438,0.0915405519622778,-0.124129876021846,-0.27137939484163,-0.3174943368727,-0.0645195424952052
"GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY",0.0452103230509759,0.210389945919084,0.21501020667962,0.0988940373331894,0.086044226088339,0.054633730596131,-0.397114407143205,-0.328604313405922,0.0796017448549133
"GOMF_POTASSIUM_CHANNEL_ACTIVITY",0.266332238328908,0.259193588700209,0.361594309741022,0.0235446775990835,-0.0931521623837523,0.0242884472981665,-0.402873711661005,-0.411888964878569,0.104237217572281
"GOMF_SODIUM_CHANNEL_ACTIVITY",-0.0805874399652239,0.298202594283811,0.339300189239979,0.00361367924798239,0.10789718365943,0.0386446403928754,-0.555822685417243,-0.313507843144198,0.286522097852285
"GOMF_AMINO_ACID_PROTON_SYMPORTER_ACTIVITY",0.710692605768439,0.0174879944439818,0.127257021134985,-0.396868439974995,-0.313832796965097,0.362342215455549,-0.548940004535375,-0.489987658364882,0.548512903991506
"GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY",0.239496372492536,0.0311031774604617,0.145388411730896,0.111847470581811,0.0540697393631784,-0.110782795020773,-0.291632079157581,-0.292162851440319,-0.0779524320600216
"GOMF_L_HISTIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.580815595207763,-0.206300344540262,0.0195838377388263,0.468997407461184,0.225840546024111,0.554030618885523,-0.503161532299575,-0.615535897925376,-0.558587734348207
"GOMF_NEUTRAL_L_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY",0.0409258653471074,0.213193553273961,0.254912692005901,-0.130299925579235,-0.392610771944357,-0.331612196322535,0.09903613678454,-0.108845218999349,0.0158738608097704
"GOMF_PROLINE_SODIUM_SYMPORTER_ACTIVITY",0.418002112664697,0.260731716242704,0.523971847365618,-0.0159633062932507,-0.310854244311218,-0.0612281454691032,0.00853146990659653,-0.322014417452723,0.174213620356103
"GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.256569905097957,0.000184209704175375,0.00468923124680259,0.166105733975338,0.257554509356352,0.255268707065935,-0.305435269605659,-0.286961183437019,-0.276820806840131
"GOMF_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.42630177610375,0.0634340699922405,0.119865068384759,-0.110909540211709,-0.0919608072961925,-0.0359989579216627,-0.454170050003672,-0.242727169466614,-0.0137024137342775
"GOMF_INORGANIC_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.389750802056656,0.375432518104879,-0.00408758121153685,0.000300636823733602,-0.0795653630383302,-0.0582881411753231,0.0626648712297977,0.197476854206873,-0.366187847690318
"GOMF_LIPID_TRANSPORTER_ACTIVITY",-0.190193065692677,-0.0131292612813841,0.053044574718332,0.192162684710529,0.2092776722625,0.27656531069056,-0.329314679192726,-0.264689162690626,-0.178731704875253
"GOMF_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY",-0.104249033746237,-0.169710985783271,-0.0451100798614448,-0.218262710412918,0.384542350830935,0.143184265509594,-0.110598483349333,-0.134157010505942,-0.0774532112132797
"GOMF_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.167793616016448,0.163755074952964,0.369577007760845,0.182930716119289,-0.00994501295575762,-0.372057911273952,-0.35488510317271,-0.276845851332039,0.166338559681326
"GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY",0.0991871766970816,-0.113659870894775,-0.297046544269682,0.130058068638068,0.408633742808664,0.133247319601594,-0.580938108776121,-0.562809587942584,-0.118790689880383
"GOMF_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.325334633256979,0.279637481892583,0.0833108399637237,0.56430316356539,0.150750150135354,-0.148996486457117,-0.492680231802851,-0.501576618289071,-0.382272395720334
"GOMF_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.424689444885708,0.29553207489538,-0.103606776006178,0.0655753999637371,0.186576628193629,-0.272184832494001,-0.305290115566428,0.253347846271087,-0.229897819977316
"GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.235434765876876,-0.132677917371382,-0.118876147707972,0.197628954847446,0.224669251056753,0.189479992604208,-0.127109027949518,-0.183054219086522,-0.127606896750859
"GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY",0.0220839199840374,-0.0090402729158203,0.13428598594209,0.189809316513653,0.0698828024360505,0.00834778737999839,-0.192333621820912,-0.324384885962447,0.00698138243210636
"GOMF_OXYGEN_CARRIER_ACTIVITY",0.244181949657716,0.217602319032638,0.379007322278062,0.571232334297789,0.423678257759124,0.294893224675126,-0.738792162859748,-0.16213287932797,-0.359067355498906
"GOMF_PURINE_RIBONUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.230573340673206,0.386698745679398,-0.177228290916668,-0.385754354033572,0.359977440168903,-0.552358858336519,-0.153046736021162,0.214806384221666,-0.164022320882664
"GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.0979375065720267,0.370001455210843,0.0303833685809463,-0.400334982628952,0.30284314979901,-0.538896832112676,-0.294536772869667,-0.0359305901547561,-0.229828738364353
"GOMF_CARBOHYDRATE_PROTON_SYMPORTER_ACTIVITY",-0.242898076499223,0.187366423182991,-0.304549113159963,0.101513861525012,0.593081227742962,0.342873629151681,-0.670374854118013,-0.507288037059785,-0.388679079577464
"GOMF_FRUCTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.00349707924194828,-0.302258349216934,-0.155380141609041,-0.0134535561734789,0.55395487243569,0.123548519529802,-0.286370097343452,-0.301399338664767,-0.134536912836009
"GOMF_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.234400064124155,-0.459688960562205,0.103999592312011,0.196090134421949,0.427560323233267,0.437601625058364,-0.431999516480337,0.00646060089668549,0.0155106656776792
"GOMF_COPPER_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.595909779480984,0.462704272617773,-0.0447903793407235,0.479297704348897,-0.648512334047369,0.294534508283102,0.537151965272729,-0.301727214948138,-0.192876931706753
"GOMF_IRON_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.39904860527994,0.12692587234088,-0.487838090517803,-0.0383557218113376,0.151750888228971,-0.247819303498251,0.507804542631172,0.0310009157820468,-0.117230118564927
"GOMF_MANGANESE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.515590061261116,0.227178638381058,-0.135519064109003,0.404719091572273,0.0583462970221453,-0.134203517910068,-0.203890156944407,-0.210783158662567,-0.402003841664743
"GOMF_ZINC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.233835168774582,0.197639941202353,-0.0425502260361502,0.392552384186513,0.263033816288297,-0.172610197686131,-0.170705304926273,-0.28448056436092,-0.558281910185594
"GOMF_P_TYPE_CALCIUM_TRANSPORTER_ACTIVITY",-0.00992652912846015,0.49320423865165,0.602988786547587,0.316958036458625,-0.509482444709745,0.230631561000433,-0.459287401252939,-0.0590087467202421,-0.511217940749691
"GOMF_CARBOHYDRATE_MONOATOMIC_CATION_SYMPORTER_ACTIVITY",-0.33256917224084,-0.0398430057939522,-0.193586474058434,0.114558417181107,0.31193219047983,0.387324130274792,-0.228026607607271,-0.246920042809623,-0.413322148761572
"GOMF_GLUCOSE_SODIUM_SYMPORTER_ACTIVITY",-0.479810058786291,-0.493777883507612,-0.0407431284437828,0.24571247276573,0.303412675441928,0.409495669417032,0.209157592091877,0.136812003606459,-0.290948881980874
"GOMF_AMINO_ACID_MONOATOMIC_CATION_SYMPORTER_ACTIVITY",0.407446711486334,0.0120068664168506,0.150296164178386,9.28673418006953e-05,-0.00998799178249762,-0.00578890972001597,-0.356569638100167,-0.335781316526633,-0.0165428264015476
"GOMF_SODIUM_PHOSPHATE_SYMPORTER_ACTIVITY",-0.0127526565735373,-0.174959322103844,0.0350994955858535,0.139995259981899,0.092945533943947,0.313266472768945,-0.223055452972515,-0.315951346080988,0.155588068591565
"GOMF_SOLUTE_INORGANIC_ANION_ANTIPORTER_ACTIVITY",-0.294343602658497,-0.0437642648448332,0.307541438669814,0.0755041232904545,-0.130218847987669,0.291812263369181,-0.329938235227947,0.0707021511540731,-0.233209338466761
"GOMF_SNAP_RECEPTOR_ACTIVITY",-0.1423277209348,0.370430810960427,-0.0703914556040006,-0.36987243908666,0.0695525910311971,-0.306225549220478,0.170982903572557,0.352535740649934,-0.327420638586896
"GOMF_STEROID_BINDING",-0.0836865482719078,-0.105990769067665,-0.258383874506714,0.237904690257516,0.307626958693759,0.2736376794337,-0.324857280003387,-0.377657604593005,-0.301032522698337
"GOMF_ANDROGEN_BINDING",0.123787505093809,0.2246703945441,-0.427112025821233,0.0349086250417647,0.40949709786095,-0.0931952340926916,-0.287807225169681,-0.218483484421435,-0.30420551551817
"GOMF_VITAMIN_D_BINDING",0.413938865397883,0.00419606931810412,-0.209517901688631,0.270018835496833,0.245020997865093,0.214100568749456,-0.539532322783847,-0.584182468007789,0.0721693458115265
"GOMF_11_CIS_RETINAL_BINDING",-0.114112760265271,-0.740005708454139,0.0150906733198562,0.58256223704895,-0.112722442711736,-0.0712753232478693,-0.0740601931701953,-0.0681889975356529,0.126006070326066
"GOMF_ALL_TRANS_RETINAL_BINDING",-0.480942642251016,-0.550832134107763,0.0245609066269138,0.679893171477432,0.405386217623452,0.697457846782599,-0.32174442677972,-0.286676522039051,-0.437408571104767
"GOMF_FATTY_ACID_BINDING",-0.190183179007459,-0.392095063406183,-0.235796830771842,0.195226956065309,0.529156051574083,0.346114635207788,0.0303351081183038,-0.197893181139179,-0.101058112625687
"GOMF_IRON_ION_BINDING",-0.0155552359746852,-0.145682857553197,-0.071061116405656,0.0355497278835344,0.20807312726725,0.374638164490377,-0.201687332573999,-0.262464669347601,-0.315698361484643
"GOMF_COPPER_ION_BINDING",-0.107055195652301,-0.184257902364764,-0.195732413225004,0.249425745950254,0.372481313408204,0.0762749990228195,-0.203503061632048,-0.31097774482463,-0.169094897278454
"GOMF_CALCIUM_ION_BINDING",0.0683686960554433,0.00175713428447233,0.00498315163381124,0.0678549941667669,0.071251314411241,0.210275806663579,-0.28639811428797,-0.260810714528068,-0.0278795672167581
"GOMF_CALMODULIN_BINDING",-0.0285440828585356,0.0565644389250348,-0.0112660535292354,-0.0209799413253181,-0.170901184583336,0.175583464273343,-0.149808143560259,-0.0967043444928011,0.062834563459985
"GOMF_COLLAGEN_BINDING",-0.172355287390701,-0.489248461369669,-0.475619390778754,0.37904150795622,0.513898251226543,0.356448639222098,-0.147743197447593,-0.313457533103515,-0.247169867615759
"GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING",-0.116490408650169,-0.271836516705244,-0.271099768547286,0.334318975394742,0.0484652621362518,0.404006409446439,-0.200392880004537,-0.179372207993179,0.0078122677292789
"GOMF_LAMIN_BINDING",-0.158269879282847,0.171319577665452,-0.45051615764715,-0.172642255767342,-0.416673824905842,-0.367288816764833,0.30095257677122,0.433430223844057,0.280164181089702
"GOMF_PROFILIN_BINDING",-0.400082208024097,0.0796276492737658,-0.43791917086774,-0.354368241862212,0.16288084070528,-0.490587443091801,0.297913271088652,0.404257122613533,0.287936481445326
"GOMF_TROPOMYOSIN_BINDING",0.153933119305365,-0.12111247036144,-0.180301384007872,0.494447660223695,0.565903142663017,0.49400079778133,0.034296796079832,-0.334927499845393,-0.597951611948591
"GOMF_MACROLIDE_BINDING",0.00665250808999296,-0.457173894349916,0.0316758655303828,-0.349706652686254,0.272872669219433,0.213107254399606,0.252295485218369,0.15323587666998,-0.142804023058737
"GOMF_FK506_BINDING",-0.193071684353599,-0.482804233700982,0.0169685354397732,-0.404248067000224,0.121245053253526,-0.116399723563586,0.375061763264913,0.437489491710547,-0.0837283742806421
"GOMF_GLUCOSE_BINDING",0.174492773606613,-0.516812166648191,-0.704652115391658,0.0811488100341644,0.220181000035003,0.23717871670974,-0.0630795164170048,-0.404703432462184,0.44289893190023
"GOMF_MANNOSE_BINDING",-0.157493973566224,0.044171673047224,-0.326499207110208,0.22909269570385,0.189047701422732,0.14345746432792,0.188466485931857,0.0304011749292087,-0.0608292680328139
"GOMF_GLYCOSAMINOGLYCAN_BINDING",0.0230400805201149,-0.250621657416241,-0.159588103347924,0.264535055336653,0.375172730533997,0.366297537253419,-0.274655332617878,-0.34999746338276,-0.127790727363237
"GOMF_HYALURONIC_ACID_BINDING",-0.0895922465720799,-0.17112691881528,-0.0856027712828391,0.246022783487745,0.226979251880518,0.25513973065429,-0.162400184699055,-0.392368433732217,-0.126719923229086
"GOMF_FOLIC_ACID_BINDING",-0.384294757479176,-0.365664288205581,-0.437519729191945,0.507161727814358,0.0640629467752623,0.488807885485572,0.20022642512991,-0.353684113760502,0.0928479541374362
"GOMF_PHOSPHOLIPID_BINDING",0.0461563519533334,0.18594051618761,0.00305836157494502,-0.118030252728756,0.00238170932356987,0.00781961583996084,-0.221055391345294,-0.0736704127878108,-0.084103093785575
"GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING",0.231875345813439,-0.121182591208043,0.0555577642514712,0.234871928859597,0.388943461249249,0.194236621314663,-0.482702766710541,-0.4696657266426,0.175247496471262
"GOMF_1_PHOSPHATIDYLINOSITOL_BINDING",-0.0502239860020229,0.389645021469459,0.200422154735827,-0.162312169038249,-0.528028637263025,0.104468145307516,-0.108092541935039,0.201686549707887,0.0590510182192661
"GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING",0.0275658177324795,0.0312101324963307,-0.0390074618971181,-0.192749370513833,0.0427269616900629,0.0881104749342438,-0.214966352230324,0.0502296246031487,0.122856717563141
"GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING",0.0600471733693098,0.134460058421953,-0.113801799858843,-0.352543506570079,-0.107553021114533,-0.148608549617693,0.159897682923702,0.162581774712177,0.0525213984053001
"GOMF_PHOSPHOLIPID_TRANSPORTER_ACTIVITY",0.0427325218141873,0.0273961086282715,-0.0127847331389244,0.128324706658534,0.120367496663919,0.117878741986312,-0.345074867749978,-0.216495094660892,-0.249753405837526
"GOMF_ODORANT_BINDING",0.500471390097665,0.0336945964384449,0.522211233010347,0.378521637864641,0.0068129834544447,0.183199827487778,-0.18173517689794,-0.339572567267022,-0.0318439485791998
"GOMF_CHEMOKINE_ACTIVITY",0.303990676622264,-0.362702152046787,0.0576683152704061,0.489365861560005,0.514646718459221,0.406002787614305,-0.2116778114586,-0.478758718250131,-0.00836303885463496
"GOMF_BETA_CATENIN_BINDING",0.0677701660988604,0.161562839030837,-0.0700743257294106,-0.0696616908690796,-0.165622212744055,-0.103576515675304,-0.125157861757076,-0.086074959822941,-0.121706884708324
"GOMF_MICROTUBULE_BINDING",0.021130347731651,0.0740927087436528,-0.0423526773043371,-0.175563648822741,-0.268866049289042,-0.133175192193122,0.121848389103615,0.121312318873077,0.109127359708479
"GOMF_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.208670459762324,-0.16092593981901,-0.0439814839708879,0.197644730403253,0.240214112348704,0.244455653099184,-0.191163733948492,-0.198242743826042,-0.0257068462957049
"GOMF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING",-0.216047314193382,-0.477732870799623,-0.419942011434729,0.486993950574089,0.385782988825835,0.529220634837303,0.211628828809525,-0.0520930211792297,-0.534150936011782
"GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY",0.194716448903992,-0.302378903020384,-0.258025503152662,-0.227432172011441,-0.266260959931748,-0.272938549273085,-0.351166173060614,0.590709338930486,0.425151450643215
"GOMF_ENZYME_ACTIVATOR_ACTIVITY",-0.0112662582514727,0.177581231693097,-0.0584892445379661,-0.169312674392299,-0.0786581756400427,-0.124188289337814,-0.0898064386764641,0.0293858452309056,-0.0282500462893563
"GOMF_CALCIUM_SENSITIVE_GUANYLATE_CYCLASE_ACTIVATOR_ACTIVITY",0.359131067071379,-0.078899917371421,0.71404347678624,-0.449238410617264,-0.378248700091612,0.662513945335672,-0.588575425085193,-0.641205483401951,0.0839013802692689
"GOMF_CHITIN_BINDING",-0.228835734920183,0.308668347297542,0.0933372728243631,0.593623540008137,0.0741141411638307,0.425373829764839,-0.412694479731526,-0.692889179228089,-0.345062291914633
"GOMF_GLUTAMATE_RECEPTOR_ACTIVITY",0.23832199590071,0.428739276851421,0.518829197061117,0.0460106146790689,-0.0972898383799004,-0.072461327618474,-0.64753313696746,-0.537886241702305,0.268749279242431
"GOMF_TRANSLATION_TERMINATION_FACTOR_ACTIVITY",-0.178624223805534,0.159592072181072,-0.770587172406575,-0.237231850918467,0.430678736043558,-0.504752488143624,0.454653360747048,0.391508556786187,-0.166426086357371
"GOMF_N_ACETYLTRANSFERASE_ACTIVITY",-0.010097342433426,0.189041779985057,-0.143079625055376,-0.357565671105262,-0.279439553767842,-0.422102020980641,0.295442610470731,0.353114459217324,0.0534584041426072
